Name,mtd_interval,MEF,ASR,time_to_compromise,host_compromise_ratio,network_size,exposed_endpoints,attack_path_exposure,ROA,risk,shortest_path_variability
NoMTD,100,0,0.7115384615384616,3582.95515497105,0.74,25,5,0.7213492063492062,0.7075047733891926,2.996501585703913,0
NoMTD,100,0,0.7211538461538461,3582.95515497105,0.75,25,5,0.7213492063492062,0.7075047733891926,2.996501585703913,0
NoMTD,100,0,0.7037037037037037,3754.283842140181,0.76,25,5,0.7213492063492062,0.7075047733891926,2.996501585703913,0
NoMTD,100,0,0.7129629629629629,3754.283842140181,0.77,25,5,0.7213492063492062,0.7075047733891926,2.996501585703913,0
NoMTD,100,0,0.7222222222222222,3754.283842140181,0.78,25,5,0.7213492063492062,0.7075047733891926,2.996501585703913,0
NoMTD,100,0,0.7314814814814815,3754.283842140181,0.79,25,5,0.7213492063492062,0.7075047733891926,2.996501585703913,0
NoMTD,100,0,0.6896551724137931,3833.448922238239,0.8,25,5,0.7213492063492062,0.7075047733891926,2.996501585703913,0
NoMTD,100,0,0.125,624.5374939189667,0.01,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.25,624.5374939189667,0.02,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.375,624.5374939189667,0.03,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.3333333333333333,813.3960831131847,0.04,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.4166666666666667,813.3960831131847,0.05,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5000000000000001,813.3960831131847,0.060000000000000005,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5833333333333333,813.3960831131847,0.06999999999999999,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5,953.2123580094071,0.08,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5625,953.2123580094071,0.09,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.625,953.2123580094071,0.09999999999999999,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6875,953.2123580094071,0.11,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6,1134.2311023300388,0.12,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.65,1134.2311023300388,0.13,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.7000000000000001,1134.2311023300388,0.14,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.7500000000000001,1134.2311023300388,0.15000000000000002,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6666666666666666,1450.5474726535829,0.16,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.7083333333333334,1450.5474726535829,0.17,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.7500000000000001,1450.5474726535829,0.18000000000000002,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.7916666666666666,1450.5474726535829,0.19,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.7142857142857143,1776.146029621253,0.2,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.7500000000000001,1776.146029621253,0.21000000000000002,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.7857142857142857,1776.146029621253,0.22,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.8214285714285714,1776.146029621253,0.23,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6000000000000001,2225.8439529695797,0.24000000000000002,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.625,2225.8439529695797,0.25,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.65,2225.8439529695797,0.26,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.675,2225.8439529695797,0.27,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6363636363636365,2346.409844365386,0.28,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6590909090909092,2346.409844365386,0.29000000000000004,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6818181818181818,2346.409844365386,0.3,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.7045454545454546,2346.409844365386,0.31,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6666666666666666,2481.512939081874,0.32,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6875,2481.512939081874,0.33,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.7083333333333334,2481.512939081874,0.34,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.7291666666666666,2481.512939081874,0.35000000000000003,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6000000000000001,2792.784893860778,0.36000000000000004,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6166666666666667,2792.784893860778,0.37,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6333333333333333,2792.784893860778,0.38,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.65,2792.784893860778,0.39,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.625,2849.4745497841004,0.4,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.640625,2849.4745497841004,0.41000000000000003,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6562500000000001,2849.4745497841004,0.42000000000000004,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.671875,2849.4745497841004,0.43,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6470588235294118,3011.111644459716,0.44,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6617647058823529,3011.111644459716,0.45,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6764705882352942,3011.111644459716,0.46,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6911764705882353,3011.111644459716,0.47000000000000003,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5714285714285715,3415.8603291678346,0.48000000000000004,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5833333333333334,3415.8603291678346,0.49,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5952380952380952,3415.8603291678346,0.5,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6071428571428571,3415.8603291678346,0.51,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5652173913043478,3609.849782036985,0.52,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5760869565217391,3609.849782036985,0.53,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5869565217391305,3609.849782036985,0.54,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5978260869565218,3609.849782036985,0.55,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5833333333333334,3720.0562141591527,0.56,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.5937500000000001,3720.0562141591527,0.5700000000000001,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6041666666666667,3720.0562141591527,0.5800000000000001,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6145833333333334,3720.0562141591527,0.59,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6,3776.907274646437,0.6,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.61,3776.907274646437,0.61,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.62,3776.907274646437,0.62,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.63,3776.907274646437,0.63,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6153846153846154,3801.9072746464376,0.64,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.625,3801.9072746464376,0.65,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6346153846153846,3801.9072746464376,0.66,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6442307692307693,3801.9072746464376,0.67,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6296296296296297,3854.181648837875,0.68,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6388888888888888,3854.181648837875,0.6900000000000001,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6481481481481481,3854.181648837875,0.7000000000000001,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6574074074074076,3854.181648837875,0.7100000000000001,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6428571428571429,4030.6517181561594,0.72,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6517857142857143,4030.6517181561594,0.73,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6607142857142857,4030.6517181561594,0.74,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6696428571428571,4030.6517181561594,0.75,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6333333333333333,4108.525878404284,0.76,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6416666666666667,4108.525878404284,0.77,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.65,4108.525878404284,0.78,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6583333333333333,4108.525878404284,0.79,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.6451612903225806,4133.525878404284,0.8,25,5,0.7213492063492062,1.1046770657398381,2.7578654400359306,0
NoMTD,100,0,0.125,622.4105872829994,0.01,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.25,622.4105872829994,0.02,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.375,622.4105872829994,0.03,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.3333333333333333,807.4116533022841,0.04,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.4166666666666667,807.4116533022841,0.05,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.5000000000000001,807.4116533022841,0.060000000000000005,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.5833333333333333,807.4116533022841,0.06999999999999999,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.5,944.8953952350514,0.08,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.5625,944.8953952350514,0.09,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.625,944.8953952350514,0.09999999999999999,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6875,944.8953952350514,0.11,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6,1100.1449584100844,0.12,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.65,1100.1449584100844,0.13,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7000000000000001,1100.1449584100844,0.14,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7500000000000001,1100.1449584100844,0.15000000000000002,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6666666666666666,1259.9570608572678,0.16,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7083333333333334,1259.9570608572678,0.17,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7500000000000001,1259.9570608572678,0.18000000000000002,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7916666666666666,1259.9570608572678,0.19,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.625,1711.1255996099615,0.2,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6562500000000001,1711.1255996099615,0.21000000000000002,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6875,1711.1255996099615,0.22,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.71875,1711.1255996099615,0.23,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6666666666666667,1832.5900675944697,0.24000000000000002,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6944444444444444,1832.5900675944697,0.25,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7222222222222222,1832.5900675944697,0.26,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.75,1832.5900675944697,0.27,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7000000000000001,1908.5204864810992,0.28,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7250000000000001,1908.5204864810992,0.29000000000000004,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.75,1908.5204864810992,0.3,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.775,1908.5204864810992,0.31,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7272727272727273,2001.71570574088,0.32,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.75,2001.71570574088,0.33,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7727272727272727,2001.71570574088,0.34,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7954545454545454,2001.71570574088,0.35000000000000003,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6923076923076924,2257.269988927206,0.36000000000000004,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7115384615384616,2257.269988927206,0.37,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7307692307692307,2257.269988927206,0.38,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.75,2257.269988927206,0.39,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7142857142857143,2382.819784582346,0.4,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7321428571428571,2382.819784582346,0.41000000000000003,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7500000000000001,2382.819784582346,0.42000000000000004,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7678571428571429,2382.819784582346,0.43,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6875,2750.698296319074,0.44,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.703125,2750.698296319074,0.45,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.71875,2750.698296319074,0.46,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.734375,2750.698296319074,0.47000000000000003,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6666666666666667,2912.06318516216,0.48000000000000004,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6805555555555556,2912.06318516216,0.49,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6944444444444444,2912.06318516216,0.5,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7083333333333334,2912.06318516216,0.51,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.65,3101.0497439964042,0.52,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6625,3101.0497439964042,0.53,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.675,3101.0497439964042,0.54,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6875000000000001,3101.0497439964042,0.55,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6666666666666667,3177.1044235870586,0.56,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6785714285714286,3177.1044235870586,0.5700000000000001,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6904761904761906,3177.1044235870586,0.5800000000000001,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7023809523809523,3177.1044235870586,0.59,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6818181818181818,3422.8625885446822,0.6,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6931818181818182,3422.8625885446822,0.61,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7045454545454546,3422.8625885446822,0.62,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7159090909090909,3422.8625885446822,0.63,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6956521739130435,3505.2516655944823,0.64,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7065217391304348,3505.2516655944823,0.65,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.717391304347826,3505.2516655944823,0.66,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7282608695652174,3505.2516655944823,0.67,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.68,3575.2516655944823,0.68,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.69,3575.2516655944823,0.6900000000000001,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7,3575.2516655944823,0.7000000000000001,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7100000000000002,3575.2516655944823,0.7100000000000001,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6923076923076923,3622.122995752745,0.72,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7019230769230769,3622.122995752745,0.73,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7115384615384616,3622.122995752745,0.74,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7211538461538461,3622.122995752745,0.75,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7037037037037037,3755.643963324039,0.76,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7129629629629629,3755.643963324039,0.77,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7222222222222222,3755.643963324039,0.78,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.7314814814814815,3755.643963324039,0.79,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.6896551724137931,3875.8668326681436,0.8,25,5,0.7213492063492062,0.7528870011234344,1.187027194792578,0
NoMTD,100,0,0.125,622.276205207001,0.01,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.25,622.276205207001,0.02,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.375,622.276205207001,0.03,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.3333333333333333,809.4792499046954,0.04,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.4166666666666667,809.4792499046954,0.05,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.5000000000000001,809.4792499046954,0.060000000000000005,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.5833333333333333,809.4792499046954,0.06999999999999999,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.5,962.033605572467,0.08,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.5625,962.033605572467,0.09,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.625,962.033605572467,0.09999999999999999,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6875,962.033605572467,0.11,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6,1200.6067249731243,0.12,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.65,1200.6067249731243,0.13,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7000000000000001,1200.6067249731243,0.14,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7500000000000001,1200.6067249731243,0.15000000000000002,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6666666666666666,1443.5252029865212,0.16,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7083333333333334,1443.5252029865212,0.17,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7500000000000001,1443.5252029865212,0.18000000000000002,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7916666666666666,1443.5252029865212,0.19,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.625,1744.9518048095626,0.2,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6562500000000001,1744.9518048095626,0.21000000000000002,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6875,1744.9518048095626,0.22,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.71875,1744.9518048095626,0.23,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6666666666666667,1860.9283447452058,0.24000000000000002,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6944444444444444,1860.9283447452058,0.25,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7222222222222222,1860.9283447452058,0.26,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.75,1860.9283447452058,0.27,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6363636363636365,2069.5017042922827,0.28,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6590909090909092,2069.5017042922827,0.29000000000000004,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6818181818181818,2069.5017042922827,0.3,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7045454545454546,2069.5017042922827,0.31,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6666666666666666,2214.678272405083,0.32,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6875,2214.678272405083,0.33,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7083333333333334,2214.678272405083,0.34,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7291666666666666,2214.678272405083,0.35000000000000003,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.6923076923076924,2382.0801361788576,0.36000000000000004,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7115384615384616,2382.0801361788576,0.37,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7307692307692307,2382.0801361788576,0.38,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.75,2382.0801361788576,0.39,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7142857142857143,2484.959301676503,0.4,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7321428571428571,2484.959301676503,0.41000000000000003,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7500000000000001,2484.959301676503,0.42000000000000004,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7678571428571429,2484.959301676503,0.43,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7333333333333333,2630.9088812343657,0.44,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.75,2630.9088812343657,0.45,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7666666666666667,2630.9088812343657,0.46,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7833333333333333,2630.9088812343657,0.47000000000000003,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.7500000000000001,2780.7860165976977,0.48000000000000004,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.765625,2780.7860165976977,0.49,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.78125,2780.7860165976977,0.5,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
NoMTD,100,0,0.796875,2780.7860165976977,0.51,25,5,0.7213492063492062,0.22596661613229474,1.0012039504115937,0
